doctor_name,image_id,score_histology,score_cytology,score_microenvironment,comment,checked_features,qa_accuracy,qa_correct_count,qa_total_count,timestamp
TsingTsing,345_hunyuan,2,2,2,,[],0.0,0,7,2026-01-14 21:18:24
TsingTsing,345_seedream,1,1,1,,[],0.0,0,7,2026-01-14 21:18:34
TsingTsing,345_openai,3,4,4,,"[""肿瘤组织内可见成熟的脂肪组织"", ""可见口径大小不一的血管"", ""血管壁厚"", ""可见不规则片状平滑肌样条束"", ""可见交叉排列的平滑肌样条束"", ""部分平滑肌样条束围绕血管分布""]",0.86,6,7,2026-01-14 21:19:24
TsingTsing,345_gemini,4,3,3,,"[""肿瘤组织内可见成熟的脂肪组织"", ""可见口径大小不一的血管"", ""血管壁厚"", ""可见不规则片状平滑肌样条束""]",0.57,4,7,2026-01-14 21:19:56
TsingTsing,345_flux2,2,2,2,,[],0.0,0,7,2026-01-14 21:20:16
TsingTsing,345_qwen,1,1,1,,[],0.0,0,7,2026-01-14 21:20:24
TsingTsing,346_seedream,1,1,1,,[],0.0,0,6,2026-01-14 21:20:30
TsingTsing,346_gemini,3,4,3,,"[""细胞质丰富，嗜酸性"", ""部分细胞可见小核仁"", ""局部可见形态不规则的血管"", ""小灶可见脂肪样细胞""]",0.67,4,6,2026-01-14 21:21:25
TsingTsing,346_openai,3,3,3,,"[""细胞质丰富，嗜酸性"", ""小灶可见脂肪样细胞""]",0.33,2,6,2026-01-14 21:22:12
TsingTsing,346_hunyuan,2,2,2,,[],0.0,0,6,2026-01-14 21:22:29
TsingTsing,346_flux2,2,2,2,,[],0.0,0,6,2026-01-14 21:22:43
TsingTsing,346_qwen,2,2,2,,[],0.0,0,6,2026-01-14 21:22:50
TsingTsing,347_flux2,3,2,3,,[],0.0,0,6,2026-01-14 21:23:36
TsingTsing,347_seedream,1,1,1,,[],0.0,0,6,2026-01-14 21:23:41
TsingTsing,347_qwen,2,2,1,,[],0.0,0,6,2026-01-14 21:23:59
TsingTsing,347_hunyuan,2,2,2,,[],0.0,0,6,2026-01-14 21:24:18
TsingTsing,347_openai,3,3,3,,"[""肿瘤内存在分化较好的脂肪细胞，细胞大小较为一致"", ""肿瘤内可见黏液变性""]",0.33,2,6,2026-01-14 21:24:45
TsingTsing,347_gemini,4,4,3,,"[""肿瘤内存在分化较好的脂肪细胞，细胞大小较为一致"", ""肿瘤内部可见宽窄不一的纤维性间隔"", ""纤维性间隔中散在核深染的细胞"", ""纤维性间隔中形态不规则的异型细胞""]",0.67,4,6,2026-01-14 21:25:11
TsingTsing,348_hunyuan,2,2,2,,[],0.0,0,7,2026-01-14 21:25:26
TsingTsing,348_flux2,2,2,2,,[],0.0,0,7,2026-01-14 21:25:37
TsingTsing,348_gemini,2,2,2,,"[""肿瘤间质富含黏液""]",0.14,1,7,2026-01-14 21:26:15
TsingTsing,348_openai,2,2,2,,[],0.0,0,7,2026-01-14 21:26:29
TsingTsing,348_qwen,1,1,1,,[],0.0,0,7,2026-01-14 21:26:36
TsingTsing,348_seedream,1,1,1,,[],0.0,0,7,2026-01-14 21:26:45
TsingTsing,349_qwen,1,1,1,,[],0.0,0,11,2026-01-14 21:26:56
TsingTsing,349_flux2,2,2,2,,[],0.0,0,11,2026-01-14 21:27:16
TsingTsing,349_seedream,1,1,1,,[],0.0,0,11,2026-01-14 21:27:22
TsingTsing,349_gemini,2,2,2,,[],0.0,0,11,2026-01-14 21:27:51
TsingTsing,349_hunyuan,2,2,2,,[],0.0,0,11,2026-01-14 21:28:11
TsingTsing,349_openai,3,3,3,,[],0.0,0,11,2026-01-14 21:28:31
TsingTsing,350_hunyuan,2,2,2,,[],0.0,0,7,2026-01-14 21:28:41
TsingTsing,350_qwen,2,2,2,,[],0.0,0,7,2026-01-14 21:28:55
TsingTsing,350_seedream,1,1,1,,[],0.0,0,7,2026-01-14 21:29:01
TsingTsing,350_gemini,2,2,2,,[],0.0,0,7,2026-01-14 21:29:13
TsingTsing,350_openai,3,3,3,,[],0.0,0,7,2026-01-14 21:29:21
TsingTsing,350_flux2,2,2,2,,[],0.0,0,7,2026-01-14 21:29:44
TsingTsing,351_flux2,2,2,2,,[],0.0,0,5,2026-01-14 21:29:51
TsingTsing,351_gemini,3,3,3,,[],0.0,0,5,2026-01-14 21:30:28
TsingTsing,351_qwen,2,2,2,,[],0.0,0,5,2026-01-14 21:30:34
TsingTsing,351_openai,4,4,3,,[],0.0,0,5,2026-01-14 21:30:48
TsingTsing,351_seedream,1,1,1,,[],0.0,0,5,2026-01-14 21:30:53
TsingTsing,351_hunyuan,2,2,2,,[],0.0,0,5,2026-01-14 21:30:59
TsingTsing,352_qwen,1,1,1,,[],0.0,0,5,2026-01-14 21:31:05
TsingTsing,352_openai,3,3,3,,[],0.0,0,5,2026-01-18 21:03:13
TsingTsing,352_hunyuan,2,2,2,,[],0.0,0,5,2026-01-18 21:04:03
TsingTsing,352_seedream,1,1,1,,[],0.0,0,5,2026-01-18 21:04:17
TsingTsing,352_gemini,4,4,3,,"[""多形性横纹肌母细胞表现为大、多边形，胞质丰富嗜酸性""]",0.2,1,5,2026-01-18 21:07:04
TsingTsing,352_flux2,2,2,2,,[],0.0,0,5,2026-01-18 21:07:27
TsingTsing,353_seedream,1,1,1,,[],0.0,0,3,2026-01-18 21:07:32
TsingTsing,353_hunyuan,2,2,2,,[],0.0,0,3,2026-01-18 21:09:13
TsingTsing,353_qwen,2,2,2,,[],0.0,0,3,2026-01-18 21:09:19
TsingTsing,353_flux2,2,3,2,,[],0.0,0,3,2026-01-18 21:09:42
TsingTsing,353_gemini,3,3,3,,[],0.0,0,3,2026-01-18 21:09:50
TsingTsing,353_openai,3,3,3,,[],0.0,0,3,2026-01-18 21:10:06
TsingTsing,354_hunyuan,2,2,2,,[],0.0,0,4,2026-01-18 21:10:13
TsingTsing,354_seedream,1,1,1,,[],0.0,0,4,2026-01-18 21:10:19
TsingTsing,354_openai,2,2,2,,[],0.0,0,4,2026-01-18 21:10:30
TsingTsing,354_flux2,2,2,2,,[],0.0,0,4,2026-01-18 21:10:38
TsingTsing,354_gemini,4,4,4,,"[""肿瘤由不同管径的扩张薄壁大血管组成"", ""血管腔内充满血液""]",0.5,2,4,2026-01-18 21:11:32
TsingTsing,354_qwen,1,1,1,,[],0.0,0,4,2026-01-18 21:11:39
TsingTsing,355_gemini,4,4,4,,[],0.0,0,3,2026-01-18 21:12:26
TsingTsing,355_hunyuan,2,2,2,,[],0.0,0,3,2026-01-18 21:12:35
TsingTsing,355_openai,3,3,3,,[],0.0,0,3,2026-01-18 21:12:50
TsingTsing,355_seedream,1,1,1,,[],0.0,0,3,2026-01-18 21:12:58
TsingTsing,355_flux2,2,2,2,,[],0.0,0,3,2026-01-18 21:13:16
TsingTsing,355_qwen,1,1,1,,[],0.0,0,3,2026-01-18 21:13:22
TsingTsing,356_openai,3,3,3,,[],0.0,0,5,2026-01-18 21:14:27
TsingTsing,356_hunyuan,2,2,2,,[],0.0,0,5,2026-01-18 21:14:36
TsingTsing,356_seedream,1,1,1,,[],0.0,0,5,2026-01-18 21:14:42
TsingTsing,356_flux2,2,2,2,,[],0.0,0,5,2026-01-18 21:15:10
TsingTsing,356_qwen,2,2,2,,[],0.0,0,5,2026-01-18 21:15:19
TsingTsing,356_gemini,4,4,3,,[],0.0,0,5,2026-01-18 21:16:06
TsingTsing,357_openai,2,2,2,,[],0.0,0,6,2026-01-18 21:34:22
TsingTsing,357_flux2,2,2,2,,[],0.0,0,6,2026-01-18 21:34:32
TsingTsing,357_seedream,1,1,1,,[],0.0,0,6,2026-01-18 21:34:38
TsingTsing,357_gemini,3,3,3,,[],0.0,0,6,2026-01-18 21:34:52
TsingTsing,357_qwen,2,2,2,,[],0.0,0,6,2026-01-18 21:35:02
TsingTsing,357_hunyuan,2,2,2,,[],0.0,0,6,2026-01-18 21:35:09
TsingTsing,358_qwen,1,1,1,,[],0.0,0,5,2026-01-18 21:41:42
TsingTsing,358_gemini,3,3,3,,"[""血管内皮细胞异常增生，构成大小不等、相互吻合的管腔"", ""管腔内可见大量红细胞"", ""管腔内壁被覆异型内皮细胞"", ""内皮细胞显示显著的核异型"", ""肿瘤内存在核分裂象""]",1.0,5,5,2026-01-19 21:05:24
TsingTsing,358_hunyuan,2,2,2,,[],0.0,0,5,2026-01-19 21:05:31
TsingTsing,358_openai,4,4,4,,"[""管腔内可见大量红细胞""]",0.2,1,5,2026-01-19 21:05:53
TsingTsing,358_seedream,1,1,1,,[],0.0,0,5,2026-01-19 21:06:01
TsingTsing,358_flux2,2,2,2,,[],0.0,0,5,2026-01-19 21:06:12
TsingTsing,359_gemini,3,3,3,,"[""肿瘤细胞大小相对一致"", ""肿瘤细胞形态相对一致"", ""肿瘤细胞胞质粉染"", ""肿瘤细胞核呈圆形或卵圆形""]",0.67,4,6,2026-01-19 21:06:55
TsingTsing,359_flux2,2,2,2,,[],0.0,0,6,2026-01-19 21:07:01
TsingTsing,359_hunyuan,2,2,2,,[],0.0,0,6,2026-01-19 21:07:10
TsingTsing,359_seedream,1,1,1,,[],0.0,0,6,2026-01-19 21:07:17
TsingTsing,359_qwen,1,1,1,,[],0.0,0,6,2026-01-19 21:07:24
TsingTsing,359_openai,3,3,3,,[],0.0,0,6,2026-01-19 21:07:42
TsingTsing,360_hunyuan,2,2,2,,[],0.0,0,7,2026-01-19 21:07:51
TsingTsing,360_flux2,2,2,2,,[],0.0,0,7,2026-01-19 21:08:04
TsingTsing,360_gemini,4,4,4,,"[""低倍镜下肿瘤界清晰"", ""可见纤维性包膜"", ""肿瘤主要由梭形细胞密集区和稀疏区构成"", ""梭形细胞呈列兵样排列"", ""细胞在密集区和稀疏区均可见"", ""细胞呈条束状或编织状排列"", ""梭形细胞轻度异性""]",1.0,7,7,2026-01-19 21:08:44
TsingTsing,360_qwen,2,2,2,,[],0.0,0,7,2026-01-19 21:08:56
TsingTsing,360_seedream,1,1,1,,[],0.0,0,7,2026-01-19 21:09:02
TsingTsing,360_openai,4,4,4,,[],0.0,0,7,2026-01-19 21:09:35
TsingTsing,361_hunyuan,2,2,2,,[],0.0,0,7,2026-01-19 21:09:41
TsingTsing,361_flux2,2,2,2,,[],0.0,0,7,2026-01-19 21:09:48
TsingTsing,361_seedream,1,1,1,,[],0.0,0,7,2026-01-19 21:10:01
TsingTsing,361_gemini,4,4,4,,"[""肿瘤由条束状或不规则排列的梭形细胞（施万细胞）和节细胞组成"", ""梭形细胞核呈波浪状排列"", ""梭形细胞密度较低"", ""细胞界限不清"", ""间质可见黏液样变""]",0.71,5,7,2026-01-19 21:10:20
TsingTsing,361_qwen,1,1,1,,[],0.0,0,7,2026-01-19 21:10:36
TsingTsing,361_openai,3,3,3,,[],0.0,0,7,2026-01-19 21:10:57
TsingTsing,362_gemini,4,4,4,,"[""由条束状细胞排列"", ""由鱼骨样细胞排列"", ""细胞密集区与疏松区交替分布"", ""局部间质黏液变性""]",0.4,4,10,2026-01-19 21:11:50
TsingTsing,362_hunyuan,2,2,2,,[],0.0,0,10,2026-01-19 21:11:58
TsingTsing,362_flux2,3,3,3,,[],0.0,0,10,2026-01-19 21:12:04
TsingTsing,362_qwen,2,2,2,,[],0.0,0,10,2026-01-19 21:12:12
TsingTsing,362_seedream,1,1,1,,[],0.0,0,10,2026-01-19 21:12:18
TsingTsing,362_openai,4,4,4,,"[""由条束状细胞排列"", ""细胞密集区与疏松区交替分布"", ""肿瘤细胞核深染"", ""细长梭形细胞"", ""核分裂象""]",0.5,5,10,2026-01-19 21:12:42
TsingTsing,363_flux2,2,2,2,,[],0.0,0,6,2026-01-19 21:12:49
TsingTsing,363_openai,4,4,4,,"[""肿瘤由呈条束状、片状或鱼骨样排列的梭形细胞组成"", ""梭形细胞形态略一致""]",0.33,2,6,2026-01-19 21:13:18
TsingTsing,363_gemini,4,4,4,,[],0.0,0,6,2026-01-19 21:13:32
TsingTsing,363_qwen,2,2,2,,[],0.0,0,6,2026-01-19 21:13:44
TsingTsing,363_hunyuan,2,2,2,,[],0.0,0,6,2026-01-19 21:13:51
TsingTsing,363_seedream,1,1,1,,[],0.0,0,6,2026-01-19 21:13:57
TsingTsing,364_openai,3,3,3,,"[""存在含铁血黄素性吞噬细胞""]",0.14,1,7,2026-01-19 21:14:10
TsingTsing,364_gemini,4,4,4,,"[""肿瘤内可见大量间质纤维化"", ""肿瘤内可见大量玻璃样变性"", ""存在破骨样巨细胞"", ""存在含铁血黄素性吞噬细胞""]",0.57,4,7,2026-01-19 21:14:44
TsingTsing,364_flux2,2,2,2,,[],0.0,0,7,2026-01-19 21:14:50
TsingTsing,364_hunyuan,2,2,2,,[],0.0,0,7,2026-01-19 21:14:56
TsingTsing,364_seedream,1,1,1,,[],0.0,0,7,2026-01-19 21:15:01
TsingTsing,364_qwen,2,2,2,,[],0.0,0,7,2026-01-19 21:15:07
TsingTsing,365_seedream,1,1,1,,[],0.0,0,7,2026-01-19 21:15:13
TsingTsing,365_flux2,2,2,2,,[],0.0,0,7,2026-01-19 21:15:19
TsingTsing,365_gemini,3,3,3,,[],0.0,0,7,2026-01-19 21:21:35
TsingTsing,365_openai,3,3,3,,[],0.0,0,7,2026-01-19 21:21:41
TsingTsing,365_hunyuan,2,2,2,,[],0.0,0,7,2026-01-19 21:21:47
TsingTsing,365_qwen,1,1,1,,[],0.0,0,7,2026-01-19 21:21:54
TsingTsing,366_flux2,2,2,2,,[],0.0,0,6,2026-01-19 21:22:01
TsingTsing,366_gemini,4,4,4,,"[""肿瘤由上皮样细胞组成"", ""细胞质丰富，嗜伊红色"", ""细胞核中度异型，具有大核仁"", ""存在“菊形团”样结构，围绕血管排列""]",0.67,4,6,2026-01-19 21:22:26
TsingTsing,366_hunyuan,2,2,2,,[],0.0,0,6,2026-01-19 21:22:32
TsingTsing,366_openai,3,3,3,,[],0.0,0,6,2026-01-19 21:22:48
TsingTsing,366_seedream,1,1,1,,[],0.0,0,6,2026-01-19 21:23:14
TsingTsing,366_qwen,2,2,2,,[],0.0,0,6,2026-01-19 21:23:21
TsingTsing,367_qwen,1,1,1,,[],0.0,0,6,2026-01-19 21:23:28
TsingTsing,367_flux2,2,2,2,,[],0.0,0,6,2026-01-19 21:23:49
TsingTsing,367_openai,3,3,3,,"[""肿瘤由梭形细胞组成"", ""梭形细胞呈轻至中度异型"", ""肿瘤界限不清，具有浸润性生长方式""]",0.5,3,6,2026-01-19 21:24:16
TsingTsing,367_seedream,1,1,1,,[],0.0,0,6,2026-01-19 21:24:21
TsingTsing,367_hunyuan,2,2,2,,[],0.0,0,6,2026-01-19 21:24:29
TsingTsing,367_gemini,4,4,4,,[],0.0,0,6,2026-01-19 21:24:40
TsingTsing,368_hunyuan,2,2,2,,[],0.0,0,6,2026-01-19 21:24:46
TsingTsing,368_gemini,4,4,4,,"[""肿瘤内可见多形性细胞，核重度异型"", ""多核瘤巨细胞存在"", ""多形性脂肪母细胞散在分布""]",0.5,3,6,2026-01-19 21:25:23
TsingTsing,368_flux2,2,2,2,,[],0.0,0,6,2026-01-19 21:25:40
TsingTsing,368_openai,3,3,3,,[],0.0,0,6,2026-01-19 21:25:58
TsingTsing,368_qwen,2,2,2,,[],0.0,0,6,2026-01-19 21:26:06
TsingTsing,368_seedream,1,1,1,,[],0.0,0,6,2026-01-19 21:26:36
TsingTsing,369_flux2,2,2,2,,[],0.0,0,9,2026-01-19 21:26:45
TsingTsing,369_openai,3,3,3,,[],0.0,0,9,2026-01-19 21:27:54
TsingTsing,369_qwen,2,2,2,,[],0.0,0,9,2026-01-19 21:26:57
TsingTsing,369_hunyuan,2,2,2,,[],0.0,0,9,2026-01-19 21:27:03
TsingTsing,369_seedream,1,1,1,,[],0.0,0,9,2026-01-19 21:28:00
TsingTsing,369_gemini,3,3,3,,[],0.0,0,9,2026-01-19 21:28:44
TsingTsing,370_seedream,1,1,1,,[],0.0,0,9,2026-01-19 21:28:51
TsingTsing,370_gemini,4,4,4,,"[""组织中存在乳头状结构"", ""组织中存在囊腔"", ""乳头状结构被覆单层柱状或立方上皮"", ""被覆上皮细胞形态温和"", ""上皮细胞具有丰富淡染的细胞质"", ""组织中伴有出血""]",0.67,6,9,2026-01-19 21:29:55
TsingTsing,370_qwen,2,2,2,,[],0.0,0,9,2026-01-19 21:30:01
TsingTsing,370_openai,3,3,3,,[],0.0,0,9,2026-01-19 21:30:26
TsingTsing,370_hunyuan,2,2,2,,[],0.0,0,9,2026-01-19 21:30:35
TsingTsing,370_flux2,2,2,2,,[],0.0,0,9,2026-01-19 21:30:41
TsingTsing,371_hunyuan,2,2,2,,[],0.0,0,12,2026-01-19 21:30:49
TsingTsing,371_gemini,4,4,4,,"[""乳头中央有大量淋巴细胞浸润"", ""肿瘤细胞胞质嗜酸"", ""细胞核具有乳头状癌核特征（毛玻璃样、核沟、核内包涵体）"", ""肿瘤细胞排列成乳头状"", ""核呈毛玻璃样"", ""细胞核内可见核沟""]",0.5,6,12,2026-01-21 20:07:59
TsingTsing,371_seedream,1,1,1,,[],0.0,0,12,2026-01-21 20:08:12
TsingTsing,371_qwen,1,1,1,,[],0.0,0,12,2026-01-21 20:08:18
TsingTsing,371_flux2,3,3,3,,[],0.0,0,12,2026-01-21 20:08:37
TsingTsing,371_openai,3,3,3,,[],0.0,0,12,2026-01-21 20:08:43
TsingTsing,372_gemini,3,3,3,,"[""主体肿物区域表现为纤维间质中可见明显异型性的腺体"", ""腺体呈浸润性生长，边界不规则""]",0.25,2,8,2026-01-21 20:17:22
TsingTsing,372_hunyuan,2,2,2,,[],0.0,0,8,2026-01-21 20:17:29
TsingTsing,372_qwen,1,1,1,,[],0.0,0,8,2026-01-21 20:17:34
TsingTsing,372_flux2,1,1,1,,[],0.0,0,8,2026-01-21 20:17:50
TsingTsing,372_seedream,1,1,1,,[],0.0,0,8,2026-01-21 20:17:55
TsingTsing,372_openai,3,3,3,,"[""主体肿物区域表现为纤维间质中可见明显异型性的腺体""]",0.12,1,8,2026-01-21 20:18:10
TsingTsing,373_gemini,3,3,3,,[],0.0,0,11,2026-01-21 20:19:02
TsingTsing,373_flux2,2,2,2,,[],0.0,0,11,2026-01-21 20:20:27
TsingTsing,373_qwen,2,2,2,,[],0.0,0,11,2026-01-21 20:20:34
TsingTsing,373_seedream,1,1,1,,[],0.0,0,11,2026-01-21 20:20:40
TsingTsing,373_hunyuan,2,2,2,,[],0.0,0,11,2026-01-21 20:21:04
TsingTsing,373_openai,3,3,3,,[],0.0,0,11,2026-01-21 20:21:26
TsingTsing,374_seedream,1,1,1,,[],0.0,0,8,2026-01-21 20:21:34
TsingTsing,374_hunyuan,2,2,2,,[],0.0,0,8,2026-01-21 20:21:42
TsingTsing,374_openai,3,3,3,,[],0.0,0,8,2026-01-21 20:21:48
TsingTsing,374_qwen,1,1,1,,[],0.0,0,8,2026-01-21 20:21:54
TsingTsing,374_gemini,4,4,4,,[],0.0,0,8,2026-01-21 20:22:13
TsingTsing,374_flux2,2,2,2,,[],0.0,0,8,2026-01-21 20:22:20
TsingTsing,375_gemini,3,3,3,,[],0.0,0,8,2026-01-21 20:22:43
TsingTsing,375_hunyuan,2,2,2,,[],0.0,0,8,2026-01-21 20:22:48
TsingTsing,375_flux2,2,2,2,,[],0.0,0,8,2026-01-21 20:23:01
TsingTsing,375_openai,3,3,3,,[],0.0,0,8,2026-01-21 20:23:06
TsingTsing,375_seedream,1,1,1,,[],0.0,0,8,2026-01-21 20:23:11
TsingTsing,375_qwen,3,3,3,,[],0.0,0,8,2026-01-21 20:23:17
TsingTsing,376_seedream,1,1,1,,[],0.0,0,4,2026-01-21 20:23:22
TsingTsing,376_hunyuan,2,2,2,,[],0.0,0,4,2026-01-21 20:23:28
TsingTsing,376_gemini,3,3,3,,[],0.0,0,4,2026-01-21 20:23:58
TsingTsing,376_qwen,2,2,2,,[],0.0,0,4,2026-01-21 20:24:04
TsingTsing,376_flux2,2,2,2,,[],0.0,0,4,2026-01-21 20:24:09
TsingTsing,376_openai,4,4,4,,[],0.0,0,4,2026-01-21 20:25:07
TsingTsing,377_flux2,2,2,2,,[],0.0,0,6,2026-01-21 20:25:15
TsingTsing,377_openai,3,3,3,,[],0.0,0,6,2026-01-21 20:25:20
TsingTsing,377_qwen,2,2,2,,[],0.0,0,6,2026-01-21 20:25:24
TsingTsing,377_gemini,4,4,4,,"[""输卵管上皮呈乳头样突起"", ""输卵管上皮纤毛明显消失"", ""细胞核增大且核质比例增加""]",0.5,3,6,2026-01-21 20:38:25
TsingTsing,377_seedream,1,1,1,,[],0.0,0,6,2026-01-21 20:38:30
TsingTsing,377_hunyuan,2,2,2,,[],0.0,0,6,2026-01-21 20:38:37
TsingTsing,378_flux2,2,2,2,,[],0.0,0,7,2026-01-21 20:38:45
TsingTsing,378_hunyuan,2,2,2,,[],0.0,0,7,2026-01-21 20:38:52
TsingTsing,378_openai,4,4,3,,[],0.0,0,7,2026-01-21 20:39:46
TsingTsing,378_qwen,2,2,2,,[],0.0,0,7,2026-01-21 20:39:52
TsingTsing,378_seedream,1,1,1,,[],0.0,0,7,2026-01-21 20:39:58
TsingTsing,378_gemini,4,4,4,,"[""肿瘤细胞呈腺管状排列"", ""管腔内存在浓稠的嗜酸性分泌物""]",0.29,2,7,2026-01-21 20:40:24
TsingTsing,379_flux2,2,2,2,,[],0.0,0,8,2026-01-21 20:40:30
TsingTsing,379_hunyuan,2,2,2,,[],0.0,0,8,2026-01-21 20:40:36
TsingTsing,379_seedream,1,1,1,,[],0.0,0,8,2026-01-21 20:40:40
TsingTsing,379_openai,3,3,3,,[],0.0,0,8,2026-01-21 20:40:46
TsingTsing,379_qwen,2,2,2,,[],0.0,0,8,2026-01-21 20:40:53
TsingTsing,379_gemini,4,4,4,,"[""肿瘤细胞呈巢团状、片状浸润宫颈间质"", ""瘤细胞为圆形或卵圆形"", ""细胞质丰富，含黏液样空泡""]",0.38,3,8,2026-01-21 20:41:41
TsingTsing,380_qwen,2,2,2,,[],0.0,0,8,2026-01-21 20:41:48
TsingTsing,380_openai,3,3,3,,"[""肿瘤呈实性巢团状结构"", ""肿瘤细胞质透明至淡嗜酸性"", ""肿瘤细胞核呈圆形至卵圆形""]",0.38,3,8,2026-01-21 20:42:28
TsingTsing,380_gemini,3,3,3,,"[""肿瘤呈实性巢团状结构"", ""肿瘤细胞呈假腺样排列"", ""肿瘤细胞质透明至淡嗜酸性"", ""肿瘤细胞核呈圆形至卵圆形"", ""细胞核较规则""]",0.62,5,8,2026-01-21 20:42:49
TsingTsing,380_flux2,2,2,2,,[],0.0,0,8,2026-01-21 20:42:56
TsingTsing,380_hunyuan,2,2,2,,[],0.0,0,8,2026-01-21 20:43:02
TsingTsing,380_seedream,1,1,1,,[],0.0,0,8,2026-01-21 20:43:09
TsingTsing,381_seedream,1,1,1,,[],0.0,0,13,2026-01-21 20:43:26
TsingTsing,381_gemini,4,4,4,,"[""肿瘤区域内可见囊实性结构"", ""腺腔内含有嗜酸性物质"", ""局灶呈腺样结构"", ""腺腔内可见粉染嗜酸性物质"", ""细胞核为圆形"", ""肿瘤呈巢团状结构""]",0.46,6,13,2026-01-21 20:44:12
TsingTsing,381_hunyuan,2,2,2,,[],0.0,0,13,2026-01-21 20:44:20
TsingTsing,381_openai,3,3,3,,[],0.0,0,13,2026-01-21 20:44:29
TsingTsing,381_qwen,2,2,2,,[],0.0,0,13,2026-01-21 20:44:34
TsingTsing,381_flux2,2,2,2,,[],0.0,0,13,2026-01-21 20:44:42
TsingTsing,382_flux2,2,2,2,,[],0.0,0,6,2026-01-21 20:44:47
TsingTsing,382_hunyuan,2,2,2,,[],0.0,0,6,2026-01-21 20:45:39
TsingTsing,382_gemini,4,4,4,,"[""界限清楚的圆形或椭圆形上皮巢"", ""上皮巢由单层细胞构成"", ""细胞核规则、圆形，位于基部"", ""环状小管内可见嗜酸性透明物质""]",0.67,4,6,2026-01-21 20:46:13
TsingTsing,382_qwen,2,2,2,,[],0.0,0,6,2026-01-21 20:46:18
TsingTsing,382_openai,3,3,3,,"[""界限清楚的圆形或椭圆形上皮巢"", ""上皮巢由单层细胞构成"", ""环状小管内可见嗜酸性透明物质""]",0.5,3,6,2026-01-21 20:46:44
